epoch,acc,loss,val_acc,val_loss
0,0.4186735941320293,1.6068937899722446,0.4506127450980392,1.6228741332596424
1,0.5105745721271394,1.3429216189605975,0.5593137254901961,1.3063969721981123
2,0.5912897310513447,1.1078499103816621,0.5979166666666667,1.0966050596798167
3,0.6630195599022005,0.8999531761649768,0.6107843137254902,1.2057709817792854
4,0.7197432762836186,0.7444357420821062,0.7307598039215686,0.7053675778940612
5,0.7524755501222494,0.6584584619567563,0.7040441176470589,0.9869206914714739
6,0.7731051344743276,0.6063422513765927,0.6417892156862746,1.2831788801679425
7,0.7904034229828851,0.5695835222096198,0.8037990196078432,0.5277189264694849
8,0.8038508557457212,0.5309179488487523,0.5017156862745098,1.5654609551616743
9,0.8103300733496333,0.5103765777751694,0.7975490196078432,0.5797976592592164
10,0.8147921760391198,0.50163195386784,0.7666666666666667,0.6285514577931048
11,0.8202017114914425,0.4940375112379676,0.7600490196078431,1.0972606365587196
12,0.8307151589242053,0.4620242876207916,0.7177696078431373,0.9178810034312453
13,0.8448349633251834,0.4233003832527361,0.8205882352941176,0.4662277038775238
14,0.8443765281173594,0.415294643894093,0.7323529411764705,0.9944092004906897
15,0.8498777506112469,0.40630357904509984,0.814093137254902,0.5657250733352175
16,0.8520782396088019,0.3987865903266776,0.7947303921568627,0.7294441206782472
17,0.8413508557457213,0.4614074499653721,0.36740196078431375,3.1276060057621375
18,0.7714547677261614,0.7241150376703454,0.2025735294117647,5.016850567798988
19,0.802658924205379,0.6104937421954931,0.8409313725490196,0.4378723149790483
20,0.8358190709046455,0.4630767818768042,0.7688725490196079,0.5960924974843568
21,0.8456601466992665,0.4254128650231583,0.8295343137254902,0.49285680435451806
22,0.8526894865525673,0.4009138675365588,0.8575980392156862,0.38432500625357907
23,0.8505195599022005,0.40354729211709317,0.8610294117647059,0.39145108660062156
24,0.8521393643031785,0.39796885844402036,0.8292892156862746,0.540511800874682
25,0.8580073349633252,0.3896347506996472,0.8623774509803922,0.38724751174449923
26,0.8526589242053789,0.4043450818085146,0.7533088235294118,0.6068453734996272
27,0.8554706601466993,0.3888080231353531,0.47487745098039214,5.415163819930132
28,0.8480134474327629,0.4217401931513201,0.8696078431372549,0.35059854508030647
29,0.8684902200488998,0.34904138101196525,0.8794117647058823,0.3363104333480199
30,0.8614608801955991,0.3822043758004102,0.8764705882352941,0.3346552029398142
31,0.8709046454767726,0.3462131924107489,0.7383578431372549,0.6138300611107957
32,0.8745110024449878,0.34363409667697103,0.2219362745098039,11.920931049421721
33,0.8718520782396088,0.34930419521838935,0.7986519607843138,0.5439224734610202
34,0.8725244498777506,0.34104649421638267,0.8639705882352942,0.36652592554980634
35,0.8725855745721272,0.3335167576092088,0.8393382352941177,0.44162574419203926
36,0.8801344743276284,0.3336475064745742,0.8490196078431372,0.397552941067546
37,0.8743887530562348,0.3267150935741975,0.7556372549019608,0.8521070902254068
38,0.8781173594132029,0.32664694410810263,0.7372549019607844,1.0444321028157777
39,0.8801955990220048,0.330160646712576,0.5811274509803922,1.2259590878206141
40,0.839578239608802,0.4750473549575852,0.8732843137254902,0.3398314617135946
41,0.8635696821515892,0.37740714737284736,0.8799019607843137,0.31897716829005407
42,0.8779645476772616,0.33121379517692806,0.8783088235294118,0.3421839820988038
43,0.8801039119804401,0.3257114758774237,0.8493872549019608,0.5041777512314273
44,0.8731051344743276,0.3512573556751377,0.7965686274509803,0.47970130618880774
45,0.8740220048899755,0.3457074850287589,0.847671568627451,0.40088618739562876
46,0.8813875305623472,0.3301048566339068,0.8604166666666667,0.39021214439588436
47,0.8606356968215159,0.3861032428834724,0.74375,0.6428062929242265
48,0.8723716381418093,0.3629772064082488,0.8670343137254902,0.3568640310974682
49,0.880898533007335,0.3206858211704746,0.8616421568627451,0.39788096716590954
50,0.8640892420537898,0.3610924590843522,0.8803921568627451,0.3157668694269423
51,0.8849938875305623,0.3057319894797353,0.8511029411764706,0.4185709557404705
52,0.8847493887530562,0.30703441335621556,0.8649509803921569,0.3792970290371016
53,0.8834046454767727,0.3083010262702671,0.8883578431372549,0.3023697658204565
54,0.8836491442542788,0.314049674945822,0.7797794117647059,0.5595244648994184
55,0.8871943765281174,0.3035474946162228,0.8318627450980393,0.5315817085843461
56,0.8870110024449878,0.298985306514213,0.853063725490196,0.43435498528620775
57,0.8855440097799511,0.3011767555055525,0.6856617647058824,1.0602786244130602
58,0.8867970660146699,0.3003242681545267,0.7784313725490196,0.9973701427964603
59,0.8739914425427873,0.349326344282528,0.7519607843137255,1.1051338084772522
60,0.8748471882640587,0.34162693521358567,0.8889705882352941,0.2978954101894416
61,0.8674205378973106,0.36828135152900715,0.8702205882352941,0.3320832270325399
62,0.8849327628361858,0.31434965087761213,0.8844362745098039,0.3187953932028191
63,0.8921149144254279,0.29119677918537323,0.8910539215686275,0.29989033785520813
64,0.8912897310513448,0.2942339183393784,0.8737745098039216,0.35677340933505225
65,0.8912591687041564,0.2944259441350666,0.8708333333333333,0.3679988565544287
66,0.8891809290953545,0.2961442996353858,0.8787990196078431,0.32632592279537054
67,0.8893031784841076,0.2986312780520152,0.8279411764705882,0.5084410340470427
68,0.8875916870415648,0.2983717154757026,0.8648284313725491,0.41331990811170316
69,0.8814486552567237,0.3178455646361582,0.825,0.5808637479064511
70,0.8626833740831296,0.38327597282043585,0.6194852941176471,1.0354976463551615
71,0.8713019559902201,0.3571379922348596,0.8867647058823529,0.31570477497343924
72,0.8894865525672372,0.3009987389618727,0.8921568627450981,0.2916101200031299
73,0.8892726161369193,0.2981077899523353,0.8939950980392157,0.2887412285103517
74,0.8916259168704157,0.29156056167808314,0.8910539215686275,0.2864241003405814
75,0.8946515892420538,0.2813257055024646,0.9029411764705882,0.266618460299922
76,0.8951711491442543,0.2781353745126783,0.8996323529411765,0.26944956124997604
77,0.8935819070904646,0.2795069545434565,0.8948529411764706,0.2735497353708043
78,0.8945293398533007,0.27715907285586544,0.8998774509803922,0.26381022339942406
79,0.897799511002445,0.27344750763443104,0.8984068627450981,0.2699894516783602
80,0.8968520782396088,0.2704561750069807,0.901593137254902,0.2636466625274396
81,0.9014669926650367,0.26288105132818806,0.8977941176470589,0.2648328246147025
82,0.898716381418093,0.2659491689652569,0.9008578431372549,0.2642637620077414
83,0.8989914425427873,0.26866935624542915,0.8997549019607843,0.2647457921037487
84,0.8973716381418093,0.2670294521708943,0.9003676470588236,0.2662013045713013
85,0.9011308068459658,0.2628496465626148,0.9003676470588236,0.2622928541518894
86,0.8993581907090464,0.2644901209071388,0.9001225490196079,0.26089167144953035
87,0.900580684596577,0.2612451413004206,0.9031862745098039,0.25638105384275023
88,0.9022921760391198,0.2569513960761954,0.9069852941176471,0.2521112535806263
89,0.9018337408312959,0.2548937976068856,0.9057598039215686,0.2509951621001842
90,0.9010085574572128,0.25943996127339625,0.9041666666666667,0.25712319396290123
91,0.903239608801956,0.25383629708899264,0.9024509803921569,0.25738261314291583
92,0.9001833740831295,0.2595496016820952,0.9041666666666667,0.2482349293050813
93,0.9024449877750611,0.2553804473036076,0.9105392156862745,0.2472700846838016
94,0.9036369193154035,0.2530623142760074,0.9004901960784314,0.2583788083172312
95,0.9025366748166259,0.25444856978278874,0.9033088235294118,0.257260434943087
96,0.9021393643031785,0.253789616629372,0.9067401960784314,0.2568184175473802
97,0.9044621026894866,0.25199584115323925,0.9028186274509804,0.25653783269957
98,0.9024755501222493,0.25142983345720177,0.9068627450980392,0.24877131046617731
99,0.9053789731051345,0.24860010676832828,0.9075980392156863,0.2509759828302206
